acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,_id,bangerVote,songId,voteTime
0.00899,https://api.spotify.com/v1/audio-analysis/18cCBvygH6yEFDY0cYN3wT,0.496,368373,0.549,18cCBvygH6yEFDY0cYN3wT,0.0248,2,0.0802,-5.414,1,0.034,89.997,4,https://api.spotify.com/v1/tracks/18cCBvygH6yEFDY0cYN3wT,audio_features,spotify:track:18cCBvygH6yEFDY0cYN3wT,0.14,5bf8d4db421d7f29e83d38d5,true,18cCBvygH6yEFDY0cYN3wT,2018-11-23 23:34:35.000
0.00899,https://api.spotify.com/v1/audio-analysis/18cCBvygH6yEFDY0cYN3wT,0.496,368373,0.549,18cCBvygH6yEFDY0cYN3wT,0.0248,2,0.0802,-5.414,1,0.034,89.997,4,https://api.spotify.com/v1/tracks/18cCBvygH6yEFDY0cYN3wT,audio_features,spotify:track:18cCBvygH6yEFDY0cYN3wT,0.14,5bf8d4fb421d7f29e83d38d6,true,18cCBvygH6yEFDY0cYN3wT,2018-11-23 23:35:07.678
0.00899,https://api.spotify.com/v1/audio-analysis/18cCBvygH6yEFDY0cYN3wT,0.496,368373,0.549,18cCBvygH6yEFDY0cYN3wT,0.0248,2,0.0802,-5.414,1,0.034,89.997,4,https://api.spotify.com/v1/tracks/18cCBvygH6yEFDY0cYN3wT,audio_features,spotify:track:18cCBvygH6yEFDY0cYN3wT,0.14,5bf8e82f421d7f3f41ed8d06,true,18cCBvygH6yEFDY0cYN3wT,2018-11-24 00:57:03.657
0.00899,https://api.spotify.com/v1/audio-analysis/18cCBvygH6yEFDY0cYN3wT,0.496,368373,0.549,18cCBvygH6yEFDY0cYN3wT,0.0248,2,0.0802,-5.414,1,0.034,89.997,4,https://api.spotify.com/v1/tracks/18cCBvygH6yEFDY0cYN3wT,audio_features,spotify:track:18cCBvygH6yEFDY0cYN3wT,0.14,5bf8d4db421d7f29e83d38d5,true,18cCBvygH6yEFDY0cYN3wT,2018-11-23 23:34:35.000
0.00899,https://api.spotify.com/v1/audio-analysis/18cCBvygH6yEFDY0cYN3wT,0.496,368373,0.549,18cCBvygH6yEFDY0cYN3wT,0.0248,2,0.0802,-5.414,1,0.034,89.997,4,https://api.spotify.com/v1/tracks/18cCBvygH6yEFDY0cYN3wT,audio_features,spotify:track:18cCBvygH6yEFDY0cYN3wT,0.14,5bf8d4fb421d7f29e83d38d6,true,18cCBvygH6yEFDY0cYN3wT,2018-11-23 23:35:07.678
0.00899,https://api.spotify.com/v1/audio-analysis/18cCBvygH6yEFDY0cYN3wT,0.496,368373,0.549,18cCBvygH6yEFDY0cYN3wT,0.0248,2,0.0802,-5.414,1,0.034,89.997,4,https://api.spotify.com/v1/tracks/18cCBvygH6yEFDY0cYN3wT,audio_features,spotify:track:18cCBvygH6yEFDY0cYN3wT,0.14,5bf8e82f421d7f3f41ed8d06,true,18cCBvygH6yEFDY0cYN3wT,2018-11-24 00:57:03.657
0.00899,https://api.spotify.com/v1/audio-analysis/18cCBvygH6yEFDY0cYN3wT,0.496,368373,0.549,18cCBvygH6yEFDY0cYN3wT,0.0248,2,0.0802,-5.414,1,0.034,89.997,4,https://api.spotify.com/v1/tracks/18cCBvygH6yEFDY0cYN3wT,audio_features,spotify:track:18cCBvygH6yEFDY0cYN3wT,0.14,5bf8d4db421d7f29e83d38d5,true,18cCBvygH6yEFDY0cYN3wT,2018-11-23 23:34:35.000
0.00899,https://api.spotify.com/v1/audio-analysis/18cCBvygH6yEFDY0cYN3wT,0.496,368373,0.549,18cCBvygH6yEFDY0cYN3wT,0.0248,2,0.0802,-5.414,1,0.034,89.997,4,https://api.spotify.com/v1/tracks/18cCBvygH6yEFDY0cYN3wT,audio_features,spotify:track:18cCBvygH6yEFDY0cYN3wT,0.14,5bf8d4fb421d7f29e83d38d6,true,18cCBvygH6yEFDY0cYN3wT,2018-11-23 23:35:07.678
0.00899,https://api.spotify.com/v1/audio-analysis/18cCBvygH6yEFDY0cYN3wT,0.496,368373,0.549,18cCBvygH6yEFDY0cYN3wT,0.0248,2,0.0802,-5.414,1,0.034,89.997,4,https://api.spotify.com/v1/tracks/18cCBvygH6yEFDY0cYN3wT,audio_features,spotify:track:18cCBvygH6yEFDY0cYN3wT,0.14,5bf8e82f421d7f3f41ed8d06,true,18cCBvygH6yEFDY0cYN3wT,2018-11-24 00:57:03.657
0.123,https://api.spotify.com/v1/audio-analysis/2eoMcPMt8GsnH7c6poebbo,0.351,373120,0.813,2eoMcPMt8GsnH7c6poebbo,0.00031,6,0.31,-6.794,0,0.0615,127.979,4,https://api.spotify.com/v1/tracks/2eoMcPMt8GsnH7c6poebbo,audio_features,spotify:track:2eoMcPMt8GsnH7c6poebbo,0.0874,5bf8d621421d7f3f41ed8ccb,false,2eoMcPMt8GsnH7c6poebbo,2018-11-23 23:40:01.611
0.644,https://api.spotify.com/v1/audio-analysis/1gMtCSb6kFHvFtw9E5Tx7B,0.663,145280,0.772,1gMtCSb6kFHvFtw9E5Tx7B,0.927,1,0.089,-5.72,0,0.0452,76.084,4,https://api.spotify.com/v1/tracks/1gMtCSb6kFHvFtw9E5Tx7B,audio_features,spotify:track:1gMtCSb6kFHvFtw9E5Tx7B,0.512,5bf8dbc1421d7f3f41ed8ccd,false,1gMtCSb6kFHvFtw9E5Tx7B,2018-11-24 00:04:01.646
0.00128,https://api.spotify.com/v1/audio-analysis/6zcWUhRicjiDYvvLmRDjD6,0.581,261802,0.818,6zcWUhRicjiDYvvLmRDjD6,0.0511,5,0.284,-4.589,0,0.0346,140.004,4,https://api.spotify.com/v1/tracks/6zcWUhRicjiDYvvLmRDjD6,audio_features,spotify:track:6zcWUhRicjiDYvvLmRDjD6,0.297,5bf8dbd2421d7f3f41ed8cce,true,6zcWUhRicjiDYvvLmRDjD6,2018-11-24 00:04:18.785
0.122,https://api.spotify.com/v1/audio-analysis/63wHYGzBwiFA95KqNwFl0x,0.49,192667,0.859,63wHYGzBwiFA95KqNwFl0x,0.831,4,0.206,-8.713,0,0.0488,163.012,4,https://api.spotify.com/v1/tracks/63wHYGzBwiFA95KqNwFl0x,audio_features,spotify:track:63wHYGzBwiFA95KqNwFl0x,0.545,5bf8dbe3421d7f3f41ed8ccf,false,63wHYGzBwiFA95KqNwFl0x,2018-11-24 00:04:35.684
0.102,https://api.spotify.com/v1/audio-analysis/1M19gudFgKQDT3oNGLtDaq,0.632,205893,0.573,1M19gudFgKQDT3oNGLtDaq,0.0,9,0.184,-6.837,1,0.073,160.144,4,https://api.spotify.com/v1/tracks/1M19gudFgKQDT3oNGLtDaq,audio_features,spotify:track:1M19gudFgKQDT3oNGLtDaq,0.735,5bf8dbee421d7f3f41ed8cd0,false,1M19gudFgKQDT3oNGLtDaq,2018-11-24 00:04:46.158
0.991,https://api.spotify.com/v1/audio-analysis/6t8AihqJCs1fm8XBFVAnHD,0.297,510133,0.0229,6t8AihqJCs1fm8XBFVAnHD,0.907,10,0.141,-30.993,1,0.0397,76.57,3,https://api.spotify.com/v1/tracks/6t8AihqJCs1fm8XBFVAnHD,audio_features,spotify:track:6t8AihqJCs1fm8XBFVAnHD,0.124,5bf8dbf6421d7f3f41ed8cd1,false,6t8AihqJCs1fm8XBFVAnHD,2018-11-24 00:04:54.458
0.0591,https://api.spotify.com/v1/audio-analysis/5GqKs4fH0611TFhqKwD9t4,0.778,204330,0.993,5GqKs4fH0611TFhqKwD9t4,0.0,0,0.36,-5.756,1,0.11,135.685,4,https://api.spotify.com/v1/tracks/5GqKs4fH0611TFhqKwD9t4,audio_features,spotify:track:5GqKs4fH0611TFhqKwD9t4,0.937,5bf8dc0f421d7f3f41ed8cd2,false,5GqKs4fH0611TFhqKwD9t4,2018-11-24 00:05:19.396
0.988,https://api.spotify.com/v1/audio-analysis/576kd5WZZ5qPPDRb8Pu50e,0.228,216120,0.0353,576kd5WZZ5qPPDRb8Pu50e,0.00964,11,0.144,-22.824,0,0.0431,105.044,4,https://api.spotify.com/v1/tracks/576kd5WZZ5qPPDRb8Pu50e,audio_features,spotify:track:576kd5WZZ5qPPDRb8Pu50e,0.173,5bf8dc1a421d7f3f41ed8cd3,false,576kd5WZZ5qPPDRb8Pu50e,2018-11-24 00:05:30.084
0.21,https://api.spotify.com/v1/audio-analysis/5HXFOaaJTEv0UQoUvXFXm5,0.573,214979,0.809,5HXFOaaJTEv0UQoUvXFXm5,0.0,6,0.676,-4.474,1,0.303,149.607,3,https://api.spotify.com/v1/tracks/5HXFOaaJTEv0UQoUvXFXm5,audio_features,spotify:track:5HXFOaaJTEv0UQoUvXFXm5,0.745,5bf8dc2b421d7f3f41ed8cd4,false,5HXFOaaJTEv0UQoUvXFXm5,2018-11-24 00:05:47.047
0.167,https://api.spotify.com/v1/audio-analysis/1yHzwHtT15mQzQYj1X0mEr,0.898,165301,0.746,1yHzwHtT15mQzQYj1X0mEr,1.04e-05,2,0.141,-6.09,1,0.189,105.973,4,https://api.spotify.com/v1/tracks/1yHzwHtT15mQzQYj1X0mEr,audio_features,spotify:track:1yHzwHtT15mQzQYj1X0mEr,0.414,5bf8dc35421d7f3f41ed8cd5,false,1yHzwHtT15mQzQYj1X0mEr,2018-11-24 00:05:57.899
0.141,https://api.spotify.com/v1/audio-analysis/65kgSNpMg5UPUVUNqGrA3D,0.607,271151,0.76,65kgSNpMg5UPUVUNqGrA3D,0.0,9,0.183,-5.651,1,0.141,79.533,4,https://api.spotify.com/v1/tracks/65kgSNpMg5UPUVUNqGrA3D,audio_features,spotify:track:65kgSNpMg5UPUVUNqGrA3D,0.542,5bf8dc41421d7f3f41ed8cd6,false,65kgSNpMg5UPUVUNqGrA3D,2018-11-24 00:06:09.547
0.545,https://api.spotify.com/v1/audio-analysis/4zfZi4L6lsf152iSWZo40Q,0.234,182368,0.372,4zfZi4L6lsf152iSWZo40Q,0.0704,2,0.0838,-12.107,0,0.032,69.539,4,https://api.spotify.com/v1/tracks/4zfZi4L6lsf152iSWZo40Q,audio_features,spotify:track:4zfZi4L6lsf152iSWZo40Q,0.0706,5bf8dc48421d7f3f41ed8cd7,false,4zfZi4L6lsf152iSWZo40Q,2018-11-24 00:06:16.507
0.993,https://api.spotify.com/v1/audio-analysis/6DpNJBEIlTzqVtbQ9S81kF,0.361,178440,0.053,6DpNJBEIlTzqVtbQ9S81kF,0.949,0,0.0879,-29.213,1,0.0379,135.613,4,https://api.spotify.com/v1/tracks/6DpNJBEIlTzqVtbQ9S81kF,audio_features,spotify:track:6DpNJBEIlTzqVtbQ9S81kF,0.494,5bf8dc50421d7f3f41ed8cd8,false,6DpNJBEIlTzqVtbQ9S81kF,2018-11-24 00:06:24.404
0.167,https://api.spotify.com/v1/audio-analysis/29rVgNQgTsORkOJUevAb5P,0.672,221600,0.798,29rVgNQgTsORkOJUevAb5P,1.29e-05,7,0.233,-6.349,0,0.0538,125.983,4,https://api.spotify.com/v1/tracks/29rVgNQgTsORkOJUevAb5P,audio_features,spotify:track:29rVgNQgTsORkOJUevAb5P,0.568,5bf8dc5f421d7f3f41ed8cd9,false,29rVgNQgTsORkOJUevAb5P,2018-11-24 00:06:39.335
0.374,https://api.spotify.com/v1/audio-analysis/0CJAjjdSBpvadGTtxQjBMx,0.659,185507,0.721,0CJAjjdSBpvadGTtxQjBMx,0.0,6,0.22,-5.919,0,0.242,95.079,4,https://api.spotify.com/v1/tracks/0CJAjjdSBpvadGTtxQjBMx,audio_features,spotify:track:0CJAjjdSBpvadGTtxQjBMx,0.752,5bf8dc75421d7f3f41ed8cda,false,0CJAjjdSBpvadGTtxQjBMx,2018-11-24 00:07:01.588
0.0168,https://api.spotify.com/v1/audio-analysis/4ta97KyyCWLCQAAFtOWFpy,0.737,368476,0.614,4ta97KyyCWLCQAAFtOWFpy,0.0534,6,0.0682,-6.001,0,0.4,127.987,4,https://api.spotify.com/v1/tracks/4ta97KyyCWLCQAAFtOWFpy,audio_features,spotify:track:4ta97KyyCWLCQAAFtOWFpy,0.406,5bf8dc97421d7f3f41ed8cdb,true,4ta97KyyCWLCQAAFtOWFpy,2018-11-24 00:07:35.001
0.0168,https://api.spotify.com/v1/audio-analysis/4ta97KyyCWLCQAAFtOWFpy,0.737,368476,0.614,4ta97KyyCWLCQAAFtOWFpy,0.0534,6,0.0682,-6.001,0,0.4,127.987,4,https://api.spotify.com/v1/tracks/4ta97KyyCWLCQAAFtOWFpy,audio_features,spotify:track:4ta97KyyCWLCQAAFtOWFpy,0.406,5bf8f387421d7f65aa045ce3,true,4ta97KyyCWLCQAAFtOWFpy,2018-11-24 01:45:27.008
0.0168,https://api.spotify.com/v1/audio-analysis/4ta97KyyCWLCQAAFtOWFpy,0.737,368476,0.614,4ta97KyyCWLCQAAFtOWFpy,0.0534,6,0.0682,-6.001,0,0.4,127.987,4,https://api.spotify.com/v1/tracks/4ta97KyyCWLCQAAFtOWFpy,audio_features,spotify:track:4ta97KyyCWLCQAAFtOWFpy,0.406,5bf8dc97421d7f3f41ed8cdb,true,4ta97KyyCWLCQAAFtOWFpy,2018-11-24 00:07:35.001
0.0168,https://api.spotify.com/v1/audio-analysis/4ta97KyyCWLCQAAFtOWFpy,0.737,368476,0.614,4ta97KyyCWLCQAAFtOWFpy,0.0534,6,0.0682,-6.001,0,0.4,127.987,4,https://api.spotify.com/v1/tracks/4ta97KyyCWLCQAAFtOWFpy,audio_features,spotify:track:4ta97KyyCWLCQAAFtOWFpy,0.406,5bf8f387421d7f65aa045ce3,true,4ta97KyyCWLCQAAFtOWFpy,2018-11-24 01:45:27.008
0.00293,https://api.spotify.com/v1/audio-analysis/2CgOd0Lj5MuvOqzqdaAXtS,0.276,218965,0.796,2CgOd0Lj5MuvOqzqdaAXtS,0.0,0,0.184,-4.499,1,0.0579,199.526,4,https://api.spotify.com/v1/tracks/2CgOd0Lj5MuvOqzqdaAXtS,audio_features,spotify:track:2CgOd0Lj5MuvOqzqdaAXtS,0.26,5bf8dcb0421d7f3f41ed8cdc,true,2CgOd0Lj5MuvOqzqdaAXtS,2018-11-24 00:08:00.416
0.0344,https://api.spotify.com/v1/audio-analysis/1JY6B9ILvmRla2IKKRZvnH,0.475,350690,0.703,1JY6B9ILvmRla2IKKRZvnH,1.96e-06,0,0.0723,-4.9,0,0.034,88.518,4,https://api.spotify.com/v1/tracks/1JY6B9ILvmRla2IKKRZvnH,audio_features,spotify:track:1JY6B9ILvmRla2IKKRZvnH,0.299,5bf8dcba421d7f3f41ed8cdd,true,1JY6B9ILvmRla2IKKRZvnH,2018-11-24 00:08:10.548
0.0036,https://api.spotify.com/v1/audio-analysis/422lAAWQO9TqL1LxIPdhOn,0.607,180333,0.783,422lAAWQO9TqL1LxIPdhOn,0.0,9,0.216,-6.891,1,0.139,87.026,4,https://api.spotify.com/v1/tracks/422lAAWQO9TqL1LxIPdhOn,audio_features,spotify:track:422lAAWQO9TqL1LxIPdhOn,0.182,5bf8dccd421d7f3f41ed8cde,false,422lAAWQO9TqL1LxIPdhOn,2018-11-24 00:08:29.834
0.125,https://api.spotify.com/v1/audio-analysis/3a2mGfHPwLcbjvm7akx7je,0.748,205805,0.827,3a2mGfHPwLcbjvm7akx7je,0.0,2,0.159,-4.909,1,0.227,152.016,4,https://api.spotify.com/v1/tracks/3a2mGfHPwLcbjvm7akx7je,audio_features,spotify:track:3a2mGfHPwLcbjvm7akx7je,0.352,5bf8dcd6421d7f3f41ed8cdf,false,3a2mGfHPwLcbjvm7akx7je,2018-11-24 00:08:38.917
0.994,https://api.spotify.com/v1/audio-analysis/4KF9S0LGrRBrBqv9PtnLix,0.26,441840,0.0381,4KF9S0LGrRBrBqv9PtnLix,0.911,8,0.661,-25.923,1,0.0387,63.861,4,https://api.spotify.com/v1/tracks/4KF9S0LGrRBrBqv9PtnLix,audio_features,spotify:track:4KF9S0LGrRBrBqv9PtnLix,0.0393,5bf8dce5421d7f3f41ed8ce0,false,4KF9S0LGrRBrBqv9PtnLix,2018-11-24 00:08:53.659
0.0662,https://api.spotify.com/v1/audio-analysis/5u9iCYtP0uUuwfkpoi0q2O,0.787,204307,0.89,5u9iCYtP0uUuwfkpoi0q2O,0.000329,1,0.162,-6.07,0,0.04,126.048,4,https://api.spotify.com/v1/tracks/5u9iCYtP0uUuwfkpoi0q2O,audio_features,spotify:track:5u9iCYtP0uUuwfkpoi0q2O,0.595,5bf8dd03421d7f3f41ed8ce1,true,5u9iCYtP0uUuwfkpoi0q2O,2018-11-24 00:09:23.037
0.479,https://api.spotify.com/v1/audio-analysis/0TI5k7v3igr8rywkhCL597,0.695,220239,0.636,0TI5k7v3igr8rywkhCL597,0.0,4,0.108,-6.952,0,0.128,96.973,4,https://api.spotify.com/v1/tracks/0TI5k7v3igr8rywkhCL597,audio_features,spotify:track:0TI5k7v3igr8rywkhCL597,0.211,5bf8dd13421d7f3f41ed8ce2,false,0TI5k7v3igr8rywkhCL597,2018-11-24 00:09:39.141
0.4,https://api.spotify.com/v1/audio-analysis/7fddpadoXk140bwqTj6efz,0.581,132307,0.611,7fddpadoXk140bwqTj6efz,0.0,0,0.115,-3.564,1,0.0347,81.672,4,https://api.spotify.com/v1/tracks/7fddpadoXk140bwqTj6efz,audio_features,spotify:track:7fddpadoXk140bwqTj6efz,0.646,5bf8dd1a421d7f3f41ed8ce3,false,7fddpadoXk140bwqTj6efz,2018-11-24 00:09:46.530
0.0775,https://api.spotify.com/v1/audio-analysis/0sjnG8VFFO5YOZkijXmG39,0.536,145693,0.549,0sjnG8VFFO5YOZkijXmG39,0.05,8,0.143,-9.865,1,0.027,76.714,4,https://api.spotify.com/v1/tracks/0sjnG8VFFO5YOZkijXmG39,audio_features,spotify:track:0sjnG8VFFO5YOZkijXmG39,0.574,5bf8dd21421d7f3f41ed8ce4,false,0sjnG8VFFO5YOZkijXmG39,2018-11-24 00:09:53.722
0.977,https://api.spotify.com/v1/audio-analysis/6xUrszOPD1efWCmJ9VosuN,0.372,81493,0.104,6xUrszOPD1efWCmJ9VosuN,0.922,0,0.527,-25.467,1,0.053,134.116,4,https://api.spotify.com/v1/tracks/6xUrszOPD1efWCmJ9VosuN,audio_features,spotify:track:6xUrszOPD1efWCmJ9VosuN,0.642,5bf8dd26421d7f3f41ed8ce5,false,6xUrszOPD1efWCmJ9VosuN,2018-11-24 00:09:58.373
0.741,https://api.spotify.com/v1/audio-analysis/5yCPyI7CWSb6RzLupHLnnn,0.764,128606,0.256,5yCPyI7CWSb6RzLupHLnnn,0.0,11,0.262,-9.934,1,0.0392,114.062,4,https://api.spotify.com/v1/tracks/5yCPyI7CWSb6RzLupHLnnn,audio_features,spotify:track:5yCPyI7CWSb6RzLupHLnnn,0.565,5bf8dd2e421d7f3f41ed8ce6,true,5yCPyI7CWSb6RzLupHLnnn,2018-11-24 00:10:06.474
0.0047,https://api.spotify.com/v1/audio-analysis/5FHlhFQjcfrC7SYwVzicMb,0.646,210800,0.857,5FHlhFQjcfrC7SYwVzicMb,0.0,3,0.364,-4.301,1,0.0365,124.923,4,https://api.spotify.com/v1/tracks/5FHlhFQjcfrC7SYwVzicMb,audio_features,spotify:track:5FHlhFQjcfrC7SYwVzicMb,0.468,5bf8dd3d421d7f3f41ed8ce7,false,5FHlhFQjcfrC7SYwVzicMb,2018-11-24 00:10:21.384
0.076,https://api.spotify.com/v1/audio-analysis/3UAiLw7sRQ01jMquQHXd1m,0.46,272154,0.542,3UAiLw7sRQ01jMquQHXd1m,0.175,0,0.291,-9.394,1,0.0265,74.968,4,https://api.spotify.com/v1/tracks/3UAiLw7sRQ01jMquQHXd1m,audio_features,spotify:track:3UAiLw7sRQ01jMquQHXd1m,0.101,5bf8dd44421d7f3f41ed8ce8,false,3UAiLw7sRQ01jMquQHXd1m,2018-11-24 00:10:28.970
2.1e-05,https://api.spotify.com/v1/audio-analysis/6cY4ESUrLnUR9Sqaw1PxvC,0.346,157973,0.758,6cY4ESUrLnUR9Sqaw1PxvC,0.0,9,0.158,-4.915,1,0.0325,145.995,4,https://api.spotify.com/v1/tracks/6cY4ESUrLnUR9Sqaw1PxvC,audio_features,spotify:track:6cY4ESUrLnUR9Sqaw1PxvC,0.337,5bf8dd4c421d7f3f41ed8ce9,false,6cY4ESUrLnUR9Sqaw1PxvC,2018-11-24 00:10:36.874
5.96e-05,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,0.412,250547,0.882,5UWwZ5lm5PKu6eKsHAGxOk,0.00031,11,0.0805,-5.54,0,0.0369,158.066,4,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,audio_features,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,0.356,5bf8dd60421d7f3f41ed8cea,true,5UWwZ5lm5PKu6eKsHAGxOk,2018-11-24 00:10:56.201
0.00566,https://api.spotify.com/v1/audio-analysis/4XIW2gzPv9fTiNzK84MjVT,0.941,212947,0.632,4XIW2gzPv9fTiNzK84MjVT,0.0,4,0.131,-5.848,0,0.246,108.999,4,https://api.spotify.com/v1/tracks/4XIW2gzPv9fTiNzK84MjVT,audio_features,spotify:track:4XIW2gzPv9fTiNzK84MjVT,0.439,5bf8dd70421d7f3f41ed8ceb,false,4XIW2gzPv9fTiNzK84MjVT,2018-11-24 00:11:12.694
2.13e-05,https://api.spotify.com/v1/audio-analysis/27x312drfLW5yypRRCxtrA,0.457,164062,0.952,27x312drfLW5yypRRCxtrA,0.531,11,0.758,-6.074,0,0.054,139.959,4,https://api.spotify.com/v1/tracks/27x312drfLW5yypRRCxtrA,audio_features,spotify:track:27x312drfLW5yypRRCxtrA,0.432,5bf8dd76421d7f3f41ed8cec,true,27x312drfLW5yypRRCxtrA,2018-11-24 00:11:18.158
0.233,https://api.spotify.com/v1/audio-analysis/7yTHReLNPeAwjF0uJiZw9V,0.627,327440,0.794,7yTHReLNPeAwjF0uJiZw9V,1.59e-05,10,0.183,-7.511,1,0.0931,102.278,4,https://api.spotify.com/v1/tracks/7yTHReLNPeAwjF0uJiZw9V,audio_features,spotify:track:7yTHReLNPeAwjF0uJiZw9V,0.788,5bf8dd7c421d7f3f41ed8ced,false,7yTHReLNPeAwjF0uJiZw9V,2018-11-24 00:11:24.152
0.986,https://api.spotify.com/v1/audio-analysis/7y44sIxPSAhs63rK27eI8E,0.351,790387,0.093,7y44sIxPSAhs63rK27eI8E,0.916,7,0.0812,-21.391,1,0.0379,122.978,4,https://api.spotify.com/v1/tracks/7y44sIxPSAhs63rK27eI8E,audio_features,spotify:track:7y44sIxPSAhs63rK27eI8E,0.149,5bf8dd81421d7f3f41ed8cee,false,7y44sIxPSAhs63rK27eI8E,2018-11-24 00:11:29.203
0.196,https://api.spotify.com/v1/audio-analysis/1EAewdHog0LG6kX1TFNyiQ,0.784,205798,0.835,1EAewdHog0LG6kX1TFNyiQ,0.0,7,0.11,-7.34,1,0.388,141.022,4,https://api.spotify.com/v1/tracks/1EAewdHog0LG6kX1TFNyiQ,audio_features,spotify:track:1EAewdHog0LG6kX1TFNyiQ,0.549,5bf8dd86421d7f3f41ed8cef,false,1EAewdHog0LG6kX1TFNyiQ,2018-11-24 00:11:34.599
0.261,https://api.spotify.com/v1/audio-analysis/3Z93gGwfVOieboxCkCRjLR,0.428,273320,0.435,3Z93gGwfVOieboxCkCRjLR,0.0,5,0.091,-11.573,1,0.035,160.34,4,https://api.spotify.com/v1/tracks/3Z93gGwfVOieboxCkCRjLR,audio_features,spotify:track:3Z93gGwfVOieboxCkCRjLR,0.326,5bf8dd90421d7f3f41ed8cf0,false,3Z93gGwfVOieboxCkCRjLR,2018-11-24 00:11:44.286
0.529,https://api.spotify.com/v1/audio-analysis/2EsKbIYSGFTuAgC6di6NMJ,0.484,224026,0.611,2EsKbIYSGFTuAgC6di6NMJ,0.0,0,0.158,-10.135,1,0.226,98.307,5,https://api.spotify.com/v1/tracks/2EsKbIYSGFTuAgC6di6NMJ,audio_features,spotify:track:2EsKbIYSGFTuAgC6di6NMJ,0.503,5bf8dd98421d7f3f41ed8cf1,false,2EsKbIYSGFTuAgC6di6NMJ,2018-11-24 00:11:52.378
0.0303,https://api.spotify.com/v1/audio-analysis/7si9bvMzqkXvPSGNJ42B3A,0.592,141200,0.746,7si9bvMzqkXvPSGNJ42B3A,0.0,9,0.153,-7.1,1,0.0574,150.054,4,https://api.spotify.com/v1/tracks/7si9bvMzqkXvPSGNJ42B3A,audio_features,spotify:track:7si9bvMzqkXvPSGNJ42B3A,0.843,5bf8dd9f421d7f3f41ed8cf2,false,7si9bvMzqkXvPSGNJ42B3A,2018-11-24 00:11:59.889
0.986,https://api.spotify.com/v1/audio-analysis/2w4zdEVFFAwKFh3UYJAz6e,0.237,155120,0.256,2w4zdEVFFAwKFh3UYJAz6e,0.958,4,0.1,-14.273,1,0.0342,173.663,3,https://api.spotify.com/v1/tracks/2w4zdEVFFAwKFh3UYJAz6e,audio_features,spotify:track:2w4zdEVFFAwKFh3UYJAz6e,0.44,5bf8ddab421d7f3f41ed8cf3,false,2w4zdEVFFAwKFh3UYJAz6e,2018-11-24 00:12:11.296
0.346,https://api.spotify.com/v1/audio-analysis/1HbDYc0UAyMePoJwBapXka,0.377,255093,0.401,1HbDYc0UAyMePoJwBapXka,0.0,8,0.0939,-15.2,1,0.0411,83.99,4,https://api.spotify.com/v1/tracks/1HbDYc0UAyMePoJwBapXka,audio_features,spotify:track:1HbDYc0UAyMePoJwBapXka,0.364,5bf8ddb2421d7f3f41ed8cf4,false,1HbDYc0UAyMePoJwBapXka,2018-11-24 00:12:18.628
0.428,https://api.spotify.com/v1/audio-analysis/4isBysPbQzkbOCd41FDWHo,0.504,237293,0.0673,4isBysPbQzkbOCd41FDWHo,0.278,5,0.0767,-15.658,1,0.0365,119.973,4,https://api.spotify.com/v1/tracks/4isBysPbQzkbOCd41FDWHo,audio_features,spotify:track:4isBysPbQzkbOCd41FDWHo,0.0549,5bf8ddbb421d7f3f41ed8cf5,false,4isBysPbQzkbOCd41FDWHo,2018-11-24 00:12:27.504
0.989,https://api.spotify.com/v1/audio-analysis/37eLhLyw7UaKD8yZwAQxJ8,0.139,255280,0.026,37eLhLyw7UaKD8yZwAQxJ8,0.932,5,0.123,-26.239,1,0.0472,75.405,4,https://api.spotify.com/v1/tracks/37eLhLyw7UaKD8yZwAQxJ8,audio_features,spotify:track:37eLhLyw7UaKD8yZwAQxJ8,0.0423,5bf8ddc1421d7f3f41ed8cf6,false,37eLhLyw7UaKD8yZwAQxJ8,2018-11-24 00:12:33.448
0.02,https://api.spotify.com/v1/audio-analysis/5OZGoO9wXzpu1JHu3LkJZu,0.693,203387,0.766,5OZGoO9wXzpu1JHu3LkJZu,0.0,1,0.135,-4.121,1,0.104,129.989,4,https://api.spotify.com/v1/tracks/5OZGoO9wXzpu1JHu3LkJZu,audio_features,spotify:track:5OZGoO9wXzpu1JHu3LkJZu,0.785,5bf8ddc7421d7f3f41ed8cf7,false,5OZGoO9wXzpu1JHu3LkJZu,2018-11-24 00:12:39.592
0.131,https://api.spotify.com/v1/audio-analysis/3UP06YJPWhRAEdRVV9JdHX,0.723,165250,0.626,3UP06YJPWhRAEdRVV9JdHX,0.0,10,0.11,-6.041,0,0.0447,112.072,4,https://api.spotify.com/v1/tracks/3UP06YJPWhRAEdRVV9JdHX,audio_features,spotify:track:3UP06YJPWhRAEdRVV9JdHX,0.238,5bf8ddcc421d7f3f41ed8cf8,false,3UP06YJPWhRAEdRVV9JdHX,2018-11-24 00:12:44.652
